item_id,qtde,forma_de_pagamento,parcelas,juros,desconto,preco_de_venda,frete_empresa,frete_cliente,frete_total,uf
2315Z,1,Pix,1,0,23.43,329.99,0.19992,40.73168,40.9316,SP
33013,1,Cartao,3,0,37.48,329.99,0.173264,40.758336,40.9316,SP
3078N,1,Cartao,3,0,0,329.99,0.45015,42.14965,42.5998,BA
23403,1,Cartao,6,0,0,329.99,0.19992,40.73168,40.9316,SP
1138N,1,Cartao,3,0,0,329.99,0.267795,41.116305,41.3841,SC
2305Z,1,Cartao,1,0,0,329.99,0.13998,40.39202,40532,RS
33032,1,Cartao,2,0,0,329.99,0.19992,40.73168,40.9316,SP
0037K,1,Cartao,3,0,52.5,329.99,0.15005,42.44975,42.5998,BA
3635Z,1,Cartao,3,0,0,329.99,0.19992,40.73168,40.9316,SP
44825,1,Cartao,3,0,27.33,329.99,0.173264,40.758336,40.9316,SP
2585Z,1,Cartao,3,0,33.33,349.99,0.5876,45.9312,46.5188,PR
3255Z,1,Pix,1,0,23.33,349.99,0.19992,43.13168,43.3316,SP
REM13,1,Cartao,1,0,23.33,349.99,0.267795,43.516305,43.7841,SC
RAG35,1,Pix,1,0,38.78,349.99,0.232089,43.552011,43.7841,SC
PGRRM,1,Cartao,3,0,0,349.99,0.19992,43.13168,43.3316,SP
20057,1,Pix,1,0,44.64,349.99,0.13328,43.19832,43.3316,SP
RLX27,1,Cartao,3,0,34,349.99,0.121316,42.810684,42932,RS
RAG22,1,Pix,1,0,25.38,349.99,0.173264,43.158336,43.3316,SP
1188N,1,Cartao,1,0,0,349.99,0.13998,42.79202,42932,RS
CRM47,1,Cartao,3,0,0,349.99,0.13998,42.79202,42932,RS
RAG33,1,Cartao,3,0,33.33,349.99,0.653081,46.369419,47.0225,RJ
CGM47,1,Cartao,3,0,38.33,349.99,0.121316,42.810684,42932,RS
CGL47,1,Cartao,3,0,13.33,349.99,1.60899,51.11641,52.7254,RO
CLX54,1,Pix,1,0,47.17,349.99,0.142824,43.641276,43.7841,SC
44635,1,Cartao,3,0,15,349.99,0.267795,43.516305,43.7841,SC
REM10,1,Cartao,2,0,17.48,349.99,0.19992,43.13168,43.3316,SP
44315,1,Cartao,3,0,53.33,349.99,226,46.2928,46.5188,PR
2403,1,Pix,1,0,24.88,349.99,0.13998,42.79202,42932,RS
4248N,1,Cartao,3,0,0,349.99,0.267795,43.516305,43.7841,SC
0834T,1,Cartao,2,0,23.33,349.99,0.753555,46.268945,47.0225,RJ
RTP06,1,Cartao,3,0,23.33,349.99,1.461345,50.279755,51.7411,GO
0343B,1,Pix,1,0,23.33,349.99,0.946515,47.362385,48.3089,PE
RTP26,1,Cartao,3,0,30.33,349.99,0.232089,43.552011,43.7841,SC
40350,1,Pix,1,0,18.37,349.99,0.45015,44.54965,44.9998,BA
4148N,1,Pix,1,0,13.33,349.99,0.13998,42.79202,42932,RS
2565Z,1,Cartao,3,0,23.33,349.99,0.783315,46.437585,47.2209,MG
32203,1,Cartao,3,0,0,349.99,678,45.8408,46.5188,PR
CEM41,1,Cartao,6,0,0,349.99,0.783315,46.437585,47.2209,MG
2555Z,1,Cartao,2,0,0,349.99,0.783315,46.437585,47.2209,MG
RNC18,1,Cartao,3,0,23.33,349.99,0.267795,43.516305,43.7841,SC
034H3,1,Cartao,3,0,23.33,349.99,0.783315,46.437585,47.2209,MG
RGL35,1,Cartao,3,0,23.33,349.99,0.13998,42.79202,42932,RS
2265Z,1,Cartao,3,0,0,349.99,0.267795,43.516305,43.7841,SC
324D8,1,Pix,1,0,57.03,349.99,0.04666,42.88534,42932,RS
24803,1,Cartao,3,0,0,349.99,678,45.8408,46.5188,PR
0243B,1,Cartao,3,0,0,349.99,0.19992,43.13168,43.3316,SP
0086E,1,Cartao,3,0,0,349.99,678,45.8408,46.5188,PR
44705,1,Pix,1,0,25.38,349.99,0.653081,46.369419,47.0225,RJ
33033,1,Boleto,1,0,61.36,349.99,0,42932,42932,RS
6003,1,Cartao,3,0,23.33,349.99,0.267795,43.516305,43.7841,SC
20031,1,Cartao,3,0,18.33,349.99,0.753555,46.268945,47.0225,RJ
44805,1,Cartao,3,0,33.33,349.99,1.266499,50.474601,51.7411,GO
118D8,1,Cartao,3,0,12.33,349.99,0.13998,42.79202,42932,RS
3373,1,Cartao,6,0,23.33,349.99,0.267795,43.516305,43.7841,SC
CEM26,1,Cartao,3,0,23.33,349.99,0.19992,43.13168,43.3316,SP
CEM48,1,Cartao,3,0,23.33,349.99,0.19992,43.13168,43.3316,SP
1187K,1,Pix,1,0,25.38,349.99,0.232089,43.552011,43.7841,SC
RGL33,1,Pix,1,0,25.38,349.99,0.121316,42.810684,42932,RS
RNC28,1,Pix,1,0,23.33,349.99,0.19992,43.13168,43.3316,SP
20150,1,Cartao,3,0,33.33,349.99,0.173264,43.158336,43.3316,SP
CGM38,1,Cartao,3,0,23.33,349.99,0.267795,43.516305,43.7841,SC
RLX32,1,Cartao,3,0,53.33,349.99,0.04666,42.88534,42932,RS
CRM43,1,Cartao,3,0,23.33,349.99,0.753555,46.268945,47.0225,RJ
033F3,1,Cartao,3,0,37.33,349.99,0.173264,43.158336,43.3316,SP
26612,1,Cartao,3,0,0,349.99,0.783315,46.437585,47.2209,MG
0033B,1,Pix,1,0,25.38,349.99,0.173264,43.158336,43.3316,SP
2545Z,1,Pix,1,0,25.38,349.99,0.173264,43.158336,43.3316,SP
33003,1,Pix,1,0,17.53,349.99,0.19992,43.13168,43.3316,SP
CEM23,1,Pix,1,0,38.78,349.99,0.173264,43.158336,43.3316,SP
44765,1,Cartao,3,0,33.33,349.99,0.173264,43.158336,43.3316,SP
4236S,1,Pix,1,0,33.55,349.99,0.653081,46.369419,47.0225,RJ
2315Z,1,Cartao,3,0,23.33,349.99,0.19992,43.13168,43.3316,SP
33013,1,Cartao,1,0,33.33,349.99,0.173264,43.158336,43.3316,SP
3078N,1,Cartao,3,0,18,339.99,0.19992,41.93168,42.1316,SP
23403,1,Pix,1,0,37.26,339.99,0.653081,45.169419,45.8225,RJ
1138N,1,Cartao,3,0,0.01,339.99,0.19992,41.93168,42.1316,SP
2305Z,1,Pix,1,0,41.32,339.99,0.13328,41.99832,42.1316,SP
33032,1,Cartao,2,0,23.33,339.99,0.517155,43.729345,44.2465,CE
0037K,1,Cartao,1,0,0,339.99,0.753555,45.068945,45.8225,RJ
3635Z,1,Cartao,3,0,0,339.99,0.753555,45.068945,45.8225,RJ
44825,1,Pix,1,0,37.43,339.99,0.448201,43.798299,44.2465,CE
2585Z,1,Cartao,5,0,0,339.99,0.13998,41.59202,41732,RS
3255Z,1,Cartao,2,0,35.13,339.99,0.653081,45.169419,45.8225,RJ
REM13,1,Cartao,2,0,0,339.99,0.19992,41.93168,42.1316,SP
RAG35,1,Cartao,6,0,0,339.99,2.404845,54.426255,56.8311,MS
PGRRM,1,Cartao,3,0,0,339.99,0.19992,41.93168,42.1316,SP
20057,1,Cartao,5,0,18,339.99,0.19992,41.93168,42.1316,SP
RLX27,1,Cartao,3,0,15.33,339.99,0.19992,41.93168,42.1316,SP
RAG22,1,Cartao,2,0,14.33,339.99,0.19992,41.93168,42.1316,SP
1188N,1,Cartao,3,0,18.5,339.99,0.753555,45.068945,45.8225,RJ
CRM47,1,Cartao,3,0,0,339.99,0.267795,42.316305,42.5841,SC
RAG33,1,Cartao,3,0,27.33,339.99,0.173264,41.958336,42.1316,SP
CGM47,1,Cartao,3,0,0,339.99,0.95379,46.20361,47.1574,ES
CGL47,1,Cartao,1,0,15.33,339.99,0.19992,41.93168,42.1316,SP
CLX54,1,Cartao,6,0,28.73,339.99,0.121316,41.610684,41732,RS
44635,1,Cartao,3,0,0,339.99,0.753555,45.068945,45.8225,RJ
REM10,2,Cartao,3,0,0,179.98,1.461345,8.280955,9.7423,GO
44315,1,Cartao,1,0,11,89.99,0.19992,1.13288,1.3328,SP
2403,1,Cartao,3,0,13.33,89.99,0.19992,1.13288,1.3328,SP
4248N,1,Cartao,3,0,34.33,89.99,0.121316,0.811884,0.9332,RS
0834T,1,Cartao,3,0,23.33,89.99,0.13998,0.79322,0.9332,RS
RTP06,1,Cartao,3,0,23.33,89.99,0.19992,1.13288,1.3328,SP
0343B,1,Cartao,3,0,0,89.99,0.95379,5.40481,6.3586,ES
RTP26,1,Cartao,3,0,16.46,89.99,0.13998,0.79322,0.9332,RS
40350,1,Pix,1,0,26.53,89.99,0.826618,5.531982,6.3586,ES
4148N,1,Pix,1,0,33.03,89.99,0.121316,0.811884,0.9332,RS
2565Z,1,Cartao,3,0,13.53,89.99,0.13998,0.79322,0.9332,RS
32203,1,Pix,1,0,21.34,89.99,0.13998,0.79322,0.9332,RS
CEM41,1,Cartao,3,0,0,89.99,0.783315,4.438785,5.2221,MG
2555Z,1,Cartao,3,0,37.33,89.99,0.173264,1.159536,1.3328,SP
RNC18,1,Cartao,3,0,0,169.99,0.19992,21.53168,21.7316,SP
034H3,1,Cartao,3,0,54.5,169.99,0.06664,21.66496,21.7316,SP
RGL35,1,Cartao,4,0,32.5,169.99,0.173264,21.558336,21.7316,SP
2265Z,1,Cartao,5,0,0,169.99,0.13998,21.19202,21332,RS
324D8,1,Cartao,3,0,0,169.99,0.783315,24.837585,25.6209,MG
24803,1,Pix,1,0,20.18,169.99,0.19992,21.53168,21.7316,SP
0243B,1,Cartao,3,0,0,169.99,0.19992,21.53168,21.7316,SP
0086E,1,Cartao,3,0,13.5,169.99,0.19992,21.53168,21.7316,SP
44705,1,Cartao,3,0,0,169.99,0.19992,21.53168,21.7316,SP
33033,1,Cartao,3,0,0,169.99,0.19992,21.53168,21.7316,SP
6003,1,Cartao,3,0,53.5,169.99,0.251185,25.171315,25.4225,RJ
20031,1,Cartao,3,0,0,169.99,0.19992,21.53168,21.7316,SP
44805,1,Cartao,6,0,0,169.99,0.19992,21.53168,21.7316,SP
118D8,1,Cartao,2,0,0,169.99,0.19992,21.53168,21.7316,SP
3373,1,Pix,1,0,0,169.99,0.19992,21.53168,21.7316,SP
CEM26,1,Cartao,3,0,55,399.99,0.04666,48.88534,48932,RS
CEM48,1,Cartao,2,0,27.33,399.99,0.121316,48.810684,48932,RS
1187K,1,Boleto,1,0,0,399.99,0.753555,52.268945,53.0225,RJ
RGL33,1,Pix,1,0,15.32,399.99,0.13998,48.79202,48932,RS
RNC28,1,Cartao,3,0,0,399.99,0.753555,52.268945,53.0225,RJ
20150,1,Pix,1,0,13.23,399.99,0.267795,49.516305,49.7841,SC
CGM38,1,Cartao,3,0,50,399.99,0.251185,52.771315,53.0225,RJ
RLX32,1,Cartao,3,0,43.5,399.99,0.3001,50.6997,50.9998,BA
CRM43,1,Cartao,2,0,38.33,399.99,2.214199,62.816901,65.0311,DF
033F3,1,Cartao,3,0,13.33,399.99,1.804845,58.226255,60.0311,MT
26612,1,Pix,1,0,38.03,399.99,0.173264,49.158336,49.3316,SP
0033B,1,Pix,1,0,24.38,399.99,0.19992,49.13168,49.3316,SP
2545Z,1,Cartao,4,0,36.33,399.99,0.173264,49.158336,49.3316,SP
33003,1,Cartao,3,0,0,399.99,1.804845,58.226255,60.0311,MT
CEM23,1,Cartao,3,0,23.33,399.99,0.45015,50.54965,50.9998,BA
44765,1,Cartao,3,0,23.33,399.99,0.267795,49.516305,49.7841,SC
4236S,1,Cartao,3,0,48.5,399.99,0.24008,50.75972,50.9998,BA
2315Z,1,Cartao,6,0,54.33,399.99,0.04666,48.88534,48932,RS
33013,1,Cartao,3,0,36.33,399.99,0.653081,52.369419,53.0225,RJ
3078N,1,Boleto,1,0,23.33,399.99,0.267795,49.516305,49.7841,SC
23403,1,Cartao,3,0,0,399.99,0.19992,49.13168,49.3316,SP
1138N,1,Cartao,3,0,48.5,399.99,0.417768,52.803132,53.2209,MG
2305Z,1,Pix,1,0,26.33,399.99,0.173264,49.158336,49.3316,SP
33032,1,Pix,1,0,0,399.99,0.13998,48.79202,48932,RS
0037K,1,Cartao,2,0,0,399.99,0.13998,48.79202,48932,RS
3635Z,1,Cartao,6,0,43.5,399.99,0.13328,49.19832,49.3316,SP
44825,1,Cartao,3,0,0,399.99,0.19992,49.13168,49.3316,SP
2585Z,1,Cartao,3,0,0,399.99,1.461345,56.279755,57.7411,GO
3255Z,1,Pix,1,0,24.38,329.99,0.19992,40.73168,40.9316,SP
REM13,1,Pix,1,0,12.33,329.99,0.753555,43.868945,44.6225,RJ
RAG35,1,Pix,1,0,17.83,329.99,0.19992,40.73168,40.9316,SP
PGRRM,1,Cartao,3,0,36.33,329.99,0.173264,40.758336,40.9316,SP
20057,1,Cartao,3,0,13.33,329.99,0.753555,43.868945,44.6225,RJ
RLX27,1,Cartao,2,0,17.33,329.99,0.19992,40.73168,40.9316,SP
RAG22,1,Cartao,3,0,50,329.99,0.251185,44.371315,44.6225,RJ
1188N,1,Cartao,6,0,13.33,329.99,0.19992,40.73168,40.9316,SP
CRM47,1,Pix,1,0,0,329.99,0.19992,40.73168,40.9316,SP
RAG33,1,Pix,1,0,15.08,329.99,0.19992,40.73168,40.9316,SP
CGM47,1,Cartao,3,0,0,329.99,0.19992,40.73168,40.9316,SP
CGL47,1,Pix,1,0,13.33,329.99,678,43.4408,44.1188,PR
CLX54,1,Cartao,3,0,36.33,329.99,1.564199,50.066901,51.6311,MT
44635,1,Cartao,3,0,48.5,329.99,0.106624,40.824976,40.9316,SP
REM10,1,Cartao,2,6,0,329.99,0.19992,40.73168,40.9316,SP
44315,1,Pix,1,0,20.05,329.99,0.13998,40.39202,40532,RS
2403,1,Cartao,3,0,25.53,329.99,0.232089,41.152011,41.3841,SC
4248N,1,Cartao,3,0,0,329.99,0.19992,40.73168,40.9316,SP
0834T,1,Cartao,6,0,47.13,329.99,0.074656,40.457344,40532,RS
RTP06,1,Cartao,3,0,35.48,329.99,1.266499,48.074601,49.3411,GO
0343B,1,Pix,1,0,33.13,329.99,0.173264,40.758336,40.9316,SP
RTP26,1,Cartao,3,0,13.33,329.99,0.267795,41.116305,41.3841,SC
40350,1,Cartao,3,0,0,199.99,0.13998,24.79202,24932,RS
4148N,1,Cartao,3,0,0,199.99,0.13998,24.79202,24932,RS
2565Z,1,Pix,1,0,21.24,199.99,678,27.8408,28.5188,PR
32203,1,Cartao,3,0,0,199.99,0.45015,26.54965,26.9998,BA
CEM41,1,Cartao,4,0,0,199.99,0.753555,28.268945,29.0225,RJ
2555Z,1,Cartao,3,0,0,199.99,0.19992,25.13168,25.3316,SP
RNC18,1,Pix,1,0,33.53,199.99,0.653081,28.369419,29.0225,RJ
034H3,1,Cartao,3,0,27.33,199.99,0.678873,28.542027,29.2209,MG
RGL35,1,Cartao,3,0,17.33,199.99,0.783315,28.437585,29.2209,MG
2265Z,1,Pix,1,0,30.23,199.99,0.173264,25.158336,25.3316,SP
324D8,1,Cartao,3,0,0,199.99,1.804845,34.226255,36.0311,MT
24803,1,Cartao,3,0,20.48,199.99,0.19992,25.13168,25.3316,SP
0243B,1,Pix,1,0,58.62,199.99,0.251185,28.771315,29.0225,RJ
0086E,1,Pix,1,0,33.53,199.99,0.173264,25.158336,25.3316,SP
44705,1,Cartao,4,0,11.33,199.99,0.267795,25.516305,25.7841,SC
33033,1,Pix,1,0,34.82,199.99,0.121316,24.810684,24932,RS
6003,1,Cartao,3,0,17.53,199.99,0.19992,25.13168,25.3316,SP
20031,1,Cartao,1,0,0,199.99,678,27.8408,28.5188,PR
44805,1,Cartao,3,0,17.33,199.99,0.753555,28.268945,29.0225,RJ
118D8,1,Cartao,4,0,0,169.99,0.19992,21.53168,21.7316,SP
3373,1,Pix,1,0,43.32,169.99,0.09332,21.23868,21332,RS
CEM26,1,Cartao,3,0,0,169.99,678,24.2408,24.9188,PR
CEM48,1,Cartao,3,0,50,169.99,0.06664,21.66496,21.7316,SP
1187K,1,Cartao,3,0,24,169.99,0.13998,21.19202,21332,RS
RGL33,1,Cartao,3,0,33.33,169.99,0.232089,21.952011,22.1841,SC
RNC28,1,Pix,1,0,32.38,169.99,0.448201,23.398299,23.8465,CE
20150,1,Cartao,3,0,31.07,169.99,0.173264,21.558336,21.7316,SP
CGM38,1,Cartao,3,0,21.38,169.99,0.267795,21.916305,22.1841,SC
RLX32,1,Cartao,3,0,38.5,169.99,0.820313,25.888587,26.7089,PE
CRM43,1,Pix,1,0,13.33,169.99,0.13998,21.19202,21332,RS
033F3,1,Cartao,3,0,0,169.99,0.19992,21.53168,21.7316,SP
26612,1,Pix,1,0,13.55,169.99,0.267795,21.916305,22.1841,SC
0033B,1,Cartao,3,0,0,169.99,0.753555,24.668945,25.4225,RJ
2545Z,1,Cartao,3,0,0,169.99,678,24.2408,24.9188,PR
33003,1,Pix,1,0,15.58,169.99,0.753555,24.668945,25.4225,RJ
CEM23,1,Cartao,3,0,13.5,349.99,0.753555,46.268945,47.0225,RJ
44765,1,Cartao,3,0,37.33,349.99,0.173264,43.158336,43.3316,SP
4236S,1,Cartao,2,0,13.44,349.99,0.753555,46.268945,47.0225,RJ
2315Z,1,Cartao,1,0,44,349.99,0.09332,42.83868,42932,RS
33013,1,Cartao,2,0,0,349.99,0.19992,43.13168,43.3316,SP
3078N,1,Cartao,3,0,37.33,349.99,0.39013,44.60967,44.9998,BA
23403,1,Cartao,3,0,0,349.99,0.13998,42.79202,42932,RS
1138N,1,Cartao,3,0,37.33,349.99,0.232089,43.552011,43.7841,SC
2305Z,1,Cartao,3,0,11.53,349.99,0.19992,43.13168,43.3316,SP
33032,1,Cartao,3,0,45,349.99,0.074656,42.857344,42932,RS
0037K,1,Cartao,3,0,25,349.99,2.214199,56.816901,59.0311,DF
3635Z,1,Cartao,5,0,44,349.99,0.97423,50.76687,51.7411,GO
44825,1,Pix,1,0,18.87,349.99,0.13998,42.79202,42932,RS
2585Z,1,Cartao,3,0,37.33,349.99,0.5876,45.9312,46.5188,PR
3255Z,1,Cartao,3,0,0,349.99,0.783315,46.437585,47.2209,MG
REM13,1,Pix,1,0,13.73,349.99,678,45.8408,46.5188,PR
RAG35,1,Cartao,3,0,11.53,349.99,0.19992,43.13168,43.3316,SP
PGRRM,1,Cartao,3,0,37.23,349.99,0.173264,43.158336,43.3316,SP
20057,1,Cartao,3,0,13.5,349.99,0.13998,42.79202,42932,RS
RLX27,1,Cartao,3,0,37.23,349.99,0.5876,45.9312,46.5188,PR
RAG22,1,Cartao,3,0,13.5,349.99,0.13998,42.79202,42932,RS
1188N,1,Cartao,3,0,0,349.99,0.753555,46.268945,47.0225,RJ
CRM47,1,Cartao,5,0,44,349.99,1.50323,55.52787,57.0311,RN
RAG33,1,Cartao,3,0,0,349.99,0.267795,43.516305,43.7841,SC
CGM47,1,Cartao,3,0,37.23,349.99,0.173264,43.158336,43.3316,SP
CGL47,1,Cartao,3,0,0,349.99,0.267795,43.516305,43.7841,SC
CLX54,1,Cartao,3,0,44,349.99,0.09332,42.83868,42932,RS
44635,1,Cartao,3,0,37.33,349.99,0.232089,43.552011,43.7841,SC
REM10,1,Cartao,1,0,3.33,349.99,0.19992,43.13168,43.3316,SP
44315,1,Cartao,6,0,0,349.99,0.13998,42.79202,42932,RS
2403,1,Pix,1,0,23.42,349.99,0.13998,42.79202,42932,RS
4248N,1,Cartao,5,0,13.5,349.99,0.267795,43.516305,43.7841,SC
0834T,1,Cartao,3,0,44,349.99,0.09332,42.83868,42932,RS
RTP06,1,Pix,1,0,17.06,349.99,0.19992,43.13168,43.3316,SP
0343B,1,Cartao,1,0,0,349.99,0.13998,42.79202,42932,RS
RTP26,1,Cartao,1,0,38.5,239.99,0.121316,29.610684,29732,RS
40350,1,Cartao,6,0,22.33,239.99,678,32.6408,33.3188,PR
4148N,1,Cartao,5,0,0,239.99,0.19992,29.93168,30.1316,SP
2565Z,1,Cartao,3,0,0,239.99,678,32.6408,33.3188,PR
32203,1,Cartao,3,0,0,239.99,0.783315,33.237585,34.0209,MG
CEM41,1,Cartao,3,0,38.5,239.99,0.678873,33.342027,34.0209,MG
2555Z,1,Pix,1,0,24.34,239.99,0.13998,29.59202,29732,RS
RNC18,1,Pix,1,0,31.68,239.99,0.173264,29.958336,30.1316,SP
034H3,1,Cartao,4,0,57.33,239.99,0.06664,30.06496,30.1316,SP
RGL35,1,Pix,1,0,56.67,239.99,0.172385,32.074115,32.2465,CE
2265Z,1,Cartao,3,0,22.33,239.99,0.267795,30.316305,30.5841,SC
324D8,1,Pix,1,0,13.23,239.99,0.946515,34.162385,35.1089,PE
24803,1,Pix,1,0,38.43,239.99,0.5876,32.7312,33.3188,PR
0243B,1,Cartao,3,0,22.33,239.99,678,32.6408,33.3188,PR
0086E,1,Cartao,3,0,0,239.99,678,32.6408,33.3188,PR
44705,1,Cartao,3,0,0,239.99,0.753555,33.068945,33.8225,RJ
33033,1,Cartao,3,0,56.33,239.99,0.06664,30.06496,30.1316,SP
6003,1,Cartao,3,0,35,239.99,2.214199,43.616901,45.8311,DF
20031,1,Pix,1,0,13.83,239.99,678,32.6408,33.3188,PR
44805,1,Cartao,2,0,0,159.99,0.753555,23.468945,24.2225,RJ
118D8,1,Cartao,6,0,34,159.99,0.173264,20.358336,20.5316,SP
3373,1,Pix,1,0,11.33,159.99,678,23.0408,23.7188,PR
CEM26,1,Cartao,4,0,18.23,159.99,0.19992,20.33168,20.5316,SP
CEM48,1,Cartao,2,0,30,159.99,0.173264,20.358336,20.5316,SP
1187K,1,Cartao,3,0,17.53,159.99,0.19992,20.33168,20.5316,SP
RGL33,1,Cartao,3,0,17.53,159.99,0.45015,21.74965,22.1998,BA
RNC28,1,Cartao,3,0,0,159.99,0.753555,23.468945,24.2225,RJ
20150,1,Cartao,3,0,38.33,159.99,0.173264,20.358336,20.5316,SP
CGM38,1,Pix,1,0,23.58,159.99,0.753555,23.468945,24.2225,RJ
RLX32,1,Cartao,3,0,33.33,159.99,0.5876,23.1312,23.7188,PR
CRM43,1,Pix,1,0,11.33,159.99,0.19992,20.33168,20.5316,SP
033F3,1,Cartao,3,0,22.33,159.99,0.946515,24.562385,25.5089,PE
26612,1,Pix,1,0,26.35,159.99,2.084199,33.146901,35.2311,MS
0033B,1,Cartao,3,0,0,159.99,0.267795,20.716305,20.9841,SC
2545Z,1,Cartao,3,0,34,159.99,0.121316,20.010684,20132,RS
33003,1,Cartao,3,0,0,159.99,0.19992,20.33168,20.5316,SP
CEM23,1,Cartao,4,0,0,159.99,0.13998,19.99202,20132,RS
44765,1,Cartao,1,0,14.33,159.99,0.517155,22.129345,22.6465,CE
4236S,1,Cartao,3,0,25,159.99,0.173264,20.358336,20.5316,SP
2315Z,2,Cartao,3,0,33,319.98,0.232089,20.752011,20.9841,SC
33013,1,Pix,1,0,36.33,159.99,0.653081,23.569419,24.2225,RJ
3078N,1,Cartao,6,0,37.33,239.99,0.173264,29.958336,30.1316,SP
23403,1,Cartao,2,0,38.33,239.99,0.121316,29.610684,29732,RS
1138N,1,Cartao,3,0,38.33,239.99,0.173264,29.958336,30.1316,SP
2305Z,1,Pix,1,0,17.48,239.99,0.13998,29.59202,29732,RS
33032,1,Cartao,3,0,0,239.99,0.19992,29.93168,30.1316,SP
0037K,2,Cartao,2,0,23.38,479.98,678,32.6408,33.3188,PR
3635Z,1,Pix,1,0,22.72,239.99,0.19992,29.93168,30.1316,SP
44825,1,Cartao,6,0,0,239.99,0.13998,29.59202,29732,RS
2585Z,1,Cartao,2,0,0,239.99,0.19992,29.93168,30.1316,SP
3255Z,1,Cartao,3,0,0,239.99,0.19992,29.93168,30.1316,SP
REM13,1,Cartao,3,0,18.53,239.99,0.13998,29.59202,29732,RS
RAG35,1,Cartao,5,0,18.53,239.99,0.517155,31.729345,32.2465,CE
PGRRM,1,Pix,1,0,17.48,239.99,0.19992,29.93168,30.1316,SP
20057,1,Pix,1,0,17.48,239.99,0.19992,29.93168,30.1316,SP
RLX27,1,Pix,1,0,18.53,239.99,0.13998,29.59202,29732,RS
RAG22,1,Cartao,3,0,11.33,239.99,0.19992,29.93168,30.1316,SP
1188N,1,Pix,1,0,0,239.99,0.19992,29.93168,30.1316,SP
CRM47,1,Pix,1,0,25.38,239.99,0.121316,29.610684,29732,RS
RAG33,1,Pix,1,0,17.48,239.99,0.13998,29.59202,29732,RS
CGM47,1,Cartao,3,0,37.33,239.99,0.39013,31.40967,31.7998,BA
CGL47,1,Cartao,3,0,17.33,239.99,0.13998,29.59202,29732,RS
CLX54,1,Pix,1,0,56.33,239.99,0.06664,30.06496,30.1316,SP
44635,1,Cartao,3,0,17.33,239.99,678,32.6408,33.3188,PR
REM10,1,Pix,1,0,32.53,239.99,0.173264,29.958336,30.1316,SP
44315,1,Cartao,3,0,33,239.99,0.121316,29.610684,29732,RS
2403,1,Cartao,1,0,23,239.99,0.13998,29.59202,29732,RS
4248N,1,Pix,1,0,30.66,239.99,0.121316,29.610684,29732,RS
0834T,1,Cartao,3,0,33.33,239.99,0.232089,30.352011,30.5841,SC
RTP06,1,Cartao,1,0,33,239.99,0.5876,32.7312,33.3188,PR
0343B,1,Pix,1,0,30.66,239.99,0.39013,31.40967,31.7998,BA
RTP26,1,Cartao,6,0,54.33,239.99,226,33.0928,33.3188,PR
40350,1,Cartao,6,0,0,239.99,0.45015,31.34965,31.7998,BA
4148N,1,Cartao,3,0,32.53,239.99,0.173264,29.958336,30.1316,SP
2565Z,1,Cartao,3,0,0,239.99,0.19992,29.93168,30.1316,SP
32203,1,Cartao,3,0,23,239.99,0.13998,29.59202,29732,RS
CEM41,1,Cartao,3,0,31.53,199.99,0.232089,25.552011,25.7841,SC
2555Z,1,Pix,1,0,15.33,199.99,0.19992,25.13168,25.3316,SP
RNC18,1,Cartao,3,0,14.53,199.99,0.19992,25.13168,25.3316,SP
034H3,1,Cartao,3,0,26.33,199.99,0.173264,25.158336,25.3316,SP
RGL35,1,Cartao,3,0,35.18,199.99,0.678873,28.542027,29.2209,MG
2265Z,1,Pix,1,0,13.33,199.99,0.517155,26.929345,27.4465,CE
324D8,1,Cartao,6,0,26.33,199.99,0.173264,25.158336,25.3316,SP
24803,1,Cartao,2,0,43.38,199.99,452,28.0668,28.5188,PR
0243B,1,Cartao,3,0,13.5,199.99,0.19992,25.13168,25.3316,SP
0086E,1,Cartao,3,0,26.33,199.99,0.5876,27.9312,28.5188,PR
44705,1,Cartao,3,0,0,199.99,1.804845,34.226255,36.0311,MT
33033,1,Cartao,6,0,23.34,199.99,0.19992,25.13168,25.3316,SP
6003,1,Cartao,3,0,23,199.99,678,27.8408,28.5188,PR
20031,1,Cartao,3,0,31.53,199.99,0.173264,25.158336,25.3316,SP
44805,1,Cartao,3,0,31.53,199.99,0.5876,27.9312,28.5188,PR
118D8,1,Cartao,1,0,0,199.99,0.753555,28.268945,29.0225,RJ
3373,1,Pix,1,0,31.57,199.99,0.678873,28.542027,29.2209,MG
CEM26,1,Cartao,3,0,26.33,199.99,0.173264,25.158336,25.3316,SP
CEM48,2,Cartao,3,0,0,339.98,0.45015,22.94965,23.3998,BA
1187K,1,Pix,1,0,50.08,169.99,0.06664,21.66496,21.7316,SP
RGL33,1,Cartao,3,0,20.73,169.99,678,24.2408,24.9188,PR
RNC28,1,Cartao,3,0,0,169.99,0.267795,21.916305,22.1841,SC
20150,1,Cartao,3,0,58.33,169.99,0.06664,21.66496,21.7316,SP
CGM38,1,Cartao,3,0,0,169.99,0.753555,24.668945,25.4225,RJ
RLX32,1,Cartao,3,0,34,169.99,0.653081,24.769419,25.4225,RJ
CRM43,1,Pix,1,0,56.42,169.99,226,24.6928,24.9188,PR
033F3,1,Cartao,3,0,0,169.99,1.02432,26.20328,27.2276,PB
26612,1,Cartao,3,0,37.33,169.99,0.173264,21.558336,21.7316,SP
0033B,1,Pix,1,0,13.73,169.99,0.19992,21.53168,21.7316,SP
